"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","prob","stratum","psu","stflife"
"ESS3e03_7",3,"3.7","01.12.2018",3717,"BG",1.1519,1.3313541,0.4767642,,,,,1
"ESS3e03_7",3,"3.7","01.12.2018",3719,"BG",0.768,0.8876465,0.4767642,,,,,8
"ESS3e03_7",3,"3.7","01.12.2018",3805,"BG",1.1519,1.5098858,0.4767642,,,,,2
"ESS3e03_7",3,"3.7","01.12.2018",3812,"BG",1.1519,0.9909126,0.4767642,,,,,3
"ESS3e03_7",3,"3.7","01.12.2018",3813,"BG",0.768,0.79031533,0.4767642,,,,,9
"ESS3e03_7",3,"3.7","01.12.2018",3814,"BG",1.1519,0.86706454,0.4767642,,,,,4
"ESS3e03_7",3,"3.7","01.12.2018",3815,"BG",0.384,0.44382325,0.4767642,,,,,3
"ESS3e03_7",3,"3.7","01.12.2018",3816,"BG",0.768,0.9247431,0.4767642,,,,,5
"ESS3e03_7",3,"3.7","01.12.2018",3819,"BG",0.384,0.33033288,0.4767642,,,,,5
"ESS3e03_7",3,"3.7","01.12.2018",3901,"BG",0.768,1.0066779,0.4767642,,,,,1
"ESS3e03_7",3,"3.7","01.12.2018",3902,"BG",1.1519,1.2544943,0.4767642,,,,,0
"ESS3e03_7",3,"3.7","01.12.2018",3903,"BG",1.9199,1.3962148,0.4767642,,,,,1
"ESS3e03_7",3,"3.7","01.12.2018",3904,"BG",0.768,0.558515,0.4767642,,,,,10
"ESS3e03_7",3,"3.7","01.12.2018",3905,"BG",1.9199,2.4399216,0.4767642,,,,,0
"ESS3e03_7",3,"3.7","01.12.2018",3906,"BG",1.5359,1.1891177,0.4767642,,,,,5
"ESS3e03_7",3,"3.7","01.12.2018",3908,"BG",2.6879,2.9272988,0.4767642,,,,,1
"ESS3e03_7",3,"3.7","01.12.2018",4002,"BG",0.768,0.9041725,0.4767642,,,,,0
"ESS3e03_7",3,"3.7","01.12.2018",4004,"BG",0.768,0.9419598,0.4767642,,,,,1
"ESS3e03_7",3,"3.7","01.12.2018",4006,"BG",0.768,0.60566765,0.4767642,,,,,7
"ESS3e03_7",3,"3.7","01.12.2018",4009,"BG",0.768,0.57837653,0.4767642,,,,,6
"ESS3e03_7",3,"3.7","01.12.2018",4010,"BG",1.1519,2.051568,0.4767642,,,,,9
"ESS3e03_7",3,"3.7","01.12.2018",4013,"BG",1.5359,1.9465531,0.4767642,,,,,6
"ESS3e03_7",3,"3.7","01.12.2018",4020,"BG",0.384,0.28918827,0.4767642,,,,,88
"ESS3e03_7",3,"3.7","01.12.2018",4101,"BG",1.1519,1.4598832,0.4767642,,,,,7
"ESS3e03_7",3,"3.7","01.12.2018",4102,"BG",1.1519,0.9084226,0.4767642,,,,,9
"ESS3e03_7",3,"3.7","01.12.2018",4103,"BG",0.768,0.9733399,0.4767642,,,,,3
"ESS3e03_7",3,"3.7","01.12.2018",4104,"BG",1.5359,1.8082273,0.4767642,,,,,4
"ESS3e03_7",3,"3.7","01.12.2018",4105,"BG",0.384,0.42598706,0.4767642,,,,,1
"ESS3e03_7",3,"3.7","01.12.2018",4106,"BG",0.384,0.4970954,0.4767642,,,,,3
"ESS3e03_7",3,"3.7","01.12.2018",4107,"BG",0.768,0.9041725,0.4767642,,,,,4
"ESS3e03_7",3,"3.7","01.12.2018",4201,"BG",0.768,0.588856,0.4767642,,,,,4
"ESS3e03_7",3,"3.7","01.12.2018",4203,"BG",0.768,0.57837653,0.4767642,,,,,2
"ESS3e03_7",3,"3.7","01.12.2018",4204,"BG",0.768,0.9941908,0.4767642,,,,,5
"ESS3e03_7",3,"3.7","01.12.2018",4206,"BG",0.768,0.9041725,0.4767642,,,,,2
"ESS3e03_7",3,"3.7","01.12.2018",4207,"BG",1.5359,1.1566778,0.4767642,,,,,3
"ESS3e03_7",3,"3.7","01.12.2018",4209,"BG",0.768,0.9041725,0.4767642,,,,,5
"ESS3e03_7",3,"3.7","01.12.2018",4211,"BG",1.9199,2.2603135,0.4767642,,,,,5
"ESS3e03_7",3,"3.7","01.12.2018",4301,"BG",1.1519,0.9084226,0.4767642,,,,,5
"ESS3e03_7",3,"3.7","01.12.2018",4302,"BG",0.384,0.45208624,0.4767642,,,,,2
"ESS3e03_7",3,"3.7","01.12.2018",4304,"BG",0.384,0.4970954,0.4767642,,,,,6
"ESS3e03_7",3,"3.7","01.12.2018",4307,"BG",0.384,0.33648294,0.4767642,,,,,5
"ESS3e03_7",3,"3.7","01.12.2018",4311,"BG",0.768,0.8050292,0.4767642,,,,,10
"ESS3e03_7",3,"3.7","01.12.2018",4314,"BG",1.1519,0.9084226,0.4767642,,,,,8
"ESS3e03_7",3,"3.7","01.12.2018",4315,"BG",0.768,0.9041725,0.4767642,,,,,7
"ESS3e03_7",3,"3.7","01.12.2018",4401,"BG",0.768,0.49227607,0.4767642,,,,,4
"ESS3e03_7",3,"3.7","01.12.2018",4404,"BG",0.768,0.60566765,0.4767642,,,,,4
"ESS3e03_7",3,"3.7","01.12.2018",4405,"BG",0.768,0.6729659,0.4767642,,,,,7
"ESS3e03_7",3,"3.7","01.12.2018",4406,"BG",0.384,0.45208624,0.4767642,,,,,88
"ESS3e03_7",3,"3.7","01.12.2018",4412,"BG",0.768,0.9419598,0.4767642,,,,,6
"ESS3e03_7",3,"3.7","01.12.2018",4413,"BG",0.768,0.9041725,0.4767642,,,,,1
"ESS3e03_7",3,"3.7","01.12.2018",4418,"BG",1.5359,2.7354834,0.4767642,,,,,9
"ESS3e03_7",3,"3.7","01.12.2018",4507,"BG",0.768,0.50959575,0.4767642,,,,,7
"ESS3e03_7",3,"3.7","01.12.2018",4508,"BG",1.1519,0.9084226,0.4767642,,,,,5
"ESS3e03_7",3,"3.7","01.12.2018",4512,"BG",1.9199,1.682327,0.4767642,,,,,1
"ESS3e03_7",3,"3.7","01.12.2018",4513,"BG",0.768,0.6729659,0.4767642,,,,,8
"ESS3e03_7",3,"3.7","01.12.2018",4514,"BG",0.768,0.60566765,0.4767642,,,,,6
"ESS3e03_7",3,"3.7","01.12.2018",4516,"BG",1.1519,0.8674895,0.4767642,,,,,5
"ESS3e03_7",3,"3.7","01.12.2018",4517,"BG",0.768,1.3678308,0.4767642,,,,,8
"ESS3e03_7",3,"3.7","01.12.2018",4601,"BG",1.5359,1.1566778,0.4767642,,,,,8
"ESS3e03_7",3,"3.7","01.12.2018",4602,"BG",0.768,0.588856,0.4767642,,,,,4
"ESS3e03_7",3,"3.7","01.12.2018",4604,"BG",0.768,0.588856,0.4767642,,,,,9
"ESS3e03_7",3,"3.7","01.12.2018",4606,"BG",0.768,0.57837653,0.4767642,,,,,7
"ESS3e03_7",3,"3.7","01.12.2018",4607,"BG",1.1519,1.0093611,0.4767642,,,,,6
"ESS3e03_7",3,"3.7","01.12.2018",4610,"BG",1.1519,0.9084226,0.4767642,,,,,5
"ESS3e03_7",3,"3.7","01.12.2018",4611,"BG",0.768,0.9041725,0.4767642,,,,,4
"ESS3e03_7",3,"3.7","01.12.2018",4702,"BG",0.768,0.9041725,0.4767642,,,,,5
"ESS3e03_7",3,"3.7","01.12.2018",4703,"BG",0.768,0.57837653,0.4767642,,,,,2
"ESS3e03_7",3,"3.7","01.12.2018",4704,"BG",0.384,0.45208624,0.4767642,,,,,2
"ESS3e03_7",3,"3.7","01.12.2018",4705,"BG",0.384,0.28445667,0.4767642,,,,,3
"ESS3e03_7",3,"3.7","01.12.2018",4707,"BG",0.384,0.4970954,0.4767642,,,,,1
"ESS3e03_7",3,"3.7","01.12.2018",4708,"BG",0.768,0.9419598,0.4767642,,,,,6
"ESS3e03_7",3,"3.7","01.12.2018",4710,"BG",1.5359,1.2112564,0.4767642,,,,,4
"ESS3e03_7",3,"3.7","01.12.2018",4801,"BG",1.1519,0.7248548,0.4767642,,,,,1
"ESS3e03_7",3,"3.7","01.12.2018",4803,"BG",1.1519,0.86706454,0.4767642,,,,,0
"ESS3e03_7",3,"3.7","01.12.2018",4805,"BG",1.1519,0.7503573,0.4767642,,,,,4
"ESS3e03_7",3,"3.7","01.12.2018",4808,"BG",0.768,0.5678053,0.4767642,,,,,3
"ESS3e03_7",3,"3.7","01.12.2018",4809,"BG",0.384,0.25014082,0.4767642,,,,,6
"ESS3e03_7",3,"3.7","01.12.2018",4815,"BG",1.1519,0.8918189,0.4767642,,,,,4
"ESS3e03_7",3,"3.7","01.12.2018",4819,"BG",0.768,0.8460425,0.4767642,,,,,4
"ESS3e03_7",3,"3.7","01.12.2018",4901,"BG",0.768,0.5678053,0.4767642,,,,,5
"ESS3e03_7",3,"3.7","01.12.2018",4906,"BG",0.768,0.5678053,0.4767642,,,,,4
"ESS3e03_7",3,"3.7","01.12.2018",4907,"BG",1.1519,1.4440577,0.4767642,,,,,8
"ESS3e03_7",3,"3.7","01.12.2018",4909,"BG",0.384,0.50333893,0.4767642,,,,,5
"ESS3e03_7",3,"3.7","01.12.2018",4915,"BG",0.768,1.3428303,0.4767642,,,,,5
"ESS3e03_7",3,"3.7","01.12.2018",4916,"BG",0.768,1.3428303,0.4767642,,,,,8
"ESS3e03_7",3,"3.7","01.12.2018",4919,"BG",1.1519,0.8918189,0.4767642,,,,,1
"ESS3e03_7",3,"3.7","01.12.2018",5001,"BG",1.5359,0.9664941,0.4767642,,,,,5
"ESS3e03_7",3,"3.7","01.12.2018",5002,"BG",1.1519,1.4639022,0.4767642,,,,,5
"ESS3e03_7",3,"3.7","01.12.2018",5003,"BG",1.1519,0.9909126,0.4767642,,,,,7
"ESS3e03_7",3,"3.7","01.12.2018",5007,"BG",0.768,0.9247431,0.4767642,,,,,5
"ESS3e03_7",3,"3.7","01.12.2018",5008,"BG",1.5359,1.1891177,0.4767642,,,,,5
"ESS3e03_7",3,"3.7","01.12.2018",5012,"BG",1.1519,1.1853701,0.4767642,,,,,2
"ESS3e03_7",3,"3.7","01.12.2018",5014,"BG",0.768,0.5780932,0.4767642,,,,,10
"ESS3e03_7",3,"3.7","01.12.2018",5101,"BG",0.384,0.44382325,0.4767642,,,,,6
"ESS3e03_7",3,"3.7","01.12.2018",5102,"BG",0.384,0.44382325,0.4767642,,,,,7
"ESS3e03_7",3,"3.7","01.12.2018",5103,"BG",0.384,0.28390265,0.4767642,,,,,3
"ESS3e03_7",3,"3.7","01.12.2018",5104,"BG",0.384,0.28390265,0.4767642,,,,,4
"ESS3e03_7",3,"3.7","01.12.2018",5105,"BG",0.384,0.2890466,0.4767642,,,,,4
"ESS3e03_7",3,"3.7","01.12.2018",5106,"BG",0.384,0.28390265,0.4767642,,,,,4
"ESS3e03_7",3,"3.7","01.12.2018",5107,"BG",0.384,0.28390265,0.4767642,,,,,3
"ESS3e03_7",3,"3.7","01.12.2018",5201,"BG",0.384,0.41620898,0.4767642,,,,,2
"ESS3e03_7",3,"3.7","01.12.2018",5202,"BG",2.3039,2.352984,0.4767642,,,,,3
"ESS3e03_7",3,"3.7","01.12.2018",5203,"BG",0.768,0.5237647,0.4767642,,,,,0
"ESS3e03_7",3,"3.7","01.12.2018",5205,"BG",0.384,0.26623848,0.4767642,,,,,0
"ESS3e03_7",3,"3.7","01.12.2018",5206,"BG",0.768,0.94404334,0.4767642,,,,,2
"ESS3e03_7",3,"3.7","01.12.2018",5207,"BG",0.384,0.41620898,0.4767642,,,,,4
"ESS3e03_7",3,"3.7","01.12.2018",5212,"BG",0.768,0.94404334,0.4767642,,,,,0
"ESS3e03_7",3,"3.7","01.12.2018",5301,"BG",1.1519,1.3728195,0.4767642,,,,,5
"ESS3e03_7",3,"3.7","01.12.2018",5302,"BG",1.9199,2.0809364,0.4767642,,,,,1
"ESS3e03_7",3,"3.7","01.12.2018",5304,"BG",1.1519,0.7986461,0.4767642,,,,,1
"ESS3e03_7",3,"3.7","01.12.2018",5305,"BG",1.1519,0.8363308,0.4767642,,,,,0
"ESS3e03_7",3,"3.7","01.12.2018",5306,"BG",2.3039,1.5973616,0.4767642,,,,,0
"ESS3e03_7",3,"3.7","01.12.2018",5307,"BG",0.768,0.83241796,0.4767642,,,,,2
"ESS3e03_7",3,"3.7","01.12.2018",5308,"BG",0.768,0.83241796,0.4767642,,,,,2
"ESS3e03_7",3,"3.7","01.12.2018",5401,"BG",1.5359,1.8879638,0.4767642,,,,,3
"ESS3e03_7",3,"3.7","01.12.2018",5402,"BG",0.768,0.83241796,0.4767642,,,,,0
"ESS3e03_7",3,"3.7","01.12.2018",5403,"BG",1.1519,1.1116174,0.4767642,,,,,5
"ESS3e03_7",3,"3.7","01.12.2018",5404,"BG",1.9199,2.240124,0.4767642,,,,,1
"ESS3e03_7",3,"3.7","01.12.2018",5405,"BG",1.1519,1.1764408,0.4767642,,,,,1
"ESS3e03_7",3,"3.7","01.12.2018",5406,"BG",1.5359,1.8304658,0.4767642,,,,,2
"ESS3e03_7",3,"3.7","01.12.2018",5407,"BG",1.5359,1.7343,0.4767642,,,,,8
"ESS3e03_7",3,"3.7","01.12.2018",5501,"BG",0.768,0.83241796,0.4767642,,,,,1
"ESS3e03_7",3,"3.7","01.12.2018",5502,"BG",1.5359,1.0648845,0.4767642,,,,,5
"ESS3e03_7",3,"3.7","01.12.2018",5504,"BG",0.384,0.26623848,0.4767642,,,,,3
"ESS3e03_7",3,"3.7","01.12.2018",5505,"BG",0.384,0.26623848,0.4767642,,,,,0
"ESS3e03_7",3,"3.7","01.12.2018",5506,"BG",1.5359,1.2390388,0.4767642,,,,,1
"ESS3e03_7",3,"3.7","01.12.2018",5507,"BG",1.5359,1.7920759,0.4767642,,,,,1
"ESS3e03_7",3,"3.7","01.12.2018",5509,"BG",1.1519,0.81311655,0.4767642,,,,,3
"ESS3e03_7",3,"3.7","01.12.2018",5602,"BG",0.768,0.83241796,0.4767642,,,,,5
"ESS3e03_7",3,"3.7","01.12.2018",5603,"BG",0.768,0.5237647,0.4767642,,,,,0
"ESS3e03_7",3,"3.7","01.12.2018",5604,"BG",0.768,0.54212475,0.4767642,,,,,0
"ESS3e03_7",3,"3.7","01.12.2018",5606,"BG",0.768,0.74114263,0.4767642,,,,,7
"ESS3e03_7",3,"3.7","01.12.2018",5607,"BG",1.5359,1.5686219,0.4767642,,,,,0
"ESS3e03_7",3,"3.7","01.12.2018",5608,"BG",0.384,0.6296403,0.4767642,,,,,8
"ESS3e03_7",3,"3.7","01.12.2018",5609,"BG",0.768,0.9152925,0.4767642,,,,,0
"ESS3e03_7",3,"3.7","01.12.2018",5701,"BG",1.9199,2.240124,0.4767642,,,,,4
"ESS3e03_7",3,"3.7","01.12.2018",5704,"BG",1.5359,1.5686219,0.4767642,,,,,9
"ESS3e03_7",3,"3.7","01.12.2018",5705,"BG",1.5359,1.5686219,0.4767642,,,,,2
"ESS3e03_7",3,"3.7","01.12.2018",5706,"BG",1.5359,1.7920759,0.4767642,,,,,1
"ESS3e03_7",3,"3.7","01.12.2018",5707,"BG",0.768,0.8960963,0.4767642,,,,,0
"ESS3e03_7",3,"3.7","01.12.2018",5709,"BG",1.5359,1.7343,0.4767642,,,,,1
"ESS3e03_7",3,"3.7","01.12.2018",5711,"BG",0.768,0.8960963,0.4767642,,,,,1
"ESS3e03_7",3,"3.7","01.12.2018",5804,"BG",1.1519,1.1932005,0.4767642,,,,,9
"ESS3e03_7",3,"3.7","01.12.2018",5809,"BG",0.768,0.84427655,0.4767642,,,,,10
"ESS3e03_7",3,"3.7","01.12.2018",5811,"BG",1.1519,1.266305,0.4767642,,,,,7
"ESS3e03_7",3,"3.7","01.12.2018",5812,"BG",0.768,0.92833173,0.4767642,,,,,8
"ESS3e03_7",3,"3.7","01.12.2018",5816,"BG",1.1519,1.266305,0.4767642,,,,,8
"ESS3e03_7",3,"3.7","01.12.2018",5819,"BG",0.768,0.84427655,0.4767642,,,,,9
"ESS3e03_7",3,"3.7","01.12.2018",5820,"BG",0.768,0.9574922,0.4767642,,,,,7
"ESS3e03_7",3,"3.7","01.12.2018",5902,"BG",1.5359,1.8565426,0.4767642,,,,,5
"ESS3e03_7",3,"3.7","01.12.2018",5905,"BG",0.768,0.75170094,0.4767642,,,,,7
"ESS3e03_7",3,"3.7","01.12.2018",5908,"BG",1.1519,1.9156642,0.4767642,,,,,5
"ESS3e03_7",3,"3.7","01.12.2018",5910,"BG",1.5359,1.8565426,0.4767642,,,,,8
"ESS3e03_7",3,"3.7","01.12.2018",5915,"BG",1.5359,1.0623834,0.4767642,,,,,8
"ESS3e03_7",3,"3.7","01.12.2018",5916,"BG",1.5359,0.9192717,0.4767642,,,,,8
"ESS3e03_7",3,"3.7","01.12.2018",5918,"BG",0.768,0.92833173,0.4767642,,,,,9
"ESS3e03_7",3,"3.7","01.12.2018",6003,"BG",1.1519,1.1932005,0.4767642,,,,,8
"ESS3e03_7",3,"3.7","01.12.2018",6005,"BG",0.768,0.9088621,0.4767642,,,,,6
"ESS3e03_7",3,"3.7","01.12.2018",6008,"BG",0.768,0.5400626,0.4767642,,,,,6
"ESS3e03_7",3,"3.7","01.12.2018",6010,"BG",0.384,0.27492395,0.4767642,,,,,8
"ESS3e03_7",3,"3.7","01.12.2018",6014,"BG",0.768,0.5312263,0.4767642,,,,,2
"ESS3e03_7",3,"3.7","01.12.2018",6015,"BG",0.768,0.45966578,0.4767642,,,,,8
"ESS3e03_7",3,"3.7","01.12.2018",6017,"BG",0.768,0.47583812,0.4767642,,,,,4
"ESS3e03_7",3,"3.7","01.12.2018",6101,"BG",0.768,0.56554586,0.4767642,,,,,6
"ESS3e03_7",3,"3.7","01.12.2018",6103,"BG",1.1519,0.84824514,0.4767642,,,,,5
"ESS3e03_7",3,"3.7","01.12.2018",6104,"BG",0.384,0.2700313,0.4767642,,,,,3
"ESS3e03_7",3,"3.7","01.12.2018",6105,"BG",1.5359,0.9192717,0.4767642,,,,,1
"ESS3e03_7",3,"3.7","01.12.2018",6110,"BG",0.768,0.47583812,0.4767642,,,,,6
"ESS3e03_7",3,"3.7","01.12.2018",6111,"BG",0.384,0.42213827,0.4767642,,,,,2
"ESS3e03_7",3,"3.7","01.12.2018",6117,"BG",1.1519,0.94249713,0.4767642,,,,,9
"ESS3e03_7",3,"3.7","01.12.2018",6202,"BG",2.3039,1.5936097,0.4767642,,,,,0
"ESS3e03_7",3,"3.7","01.12.2018",6203,"BG",1.9199,2.3936057,0.4767642,,,,,8
"ESS3e03_7",3,"3.7","01.12.2018",6206,"BG",1.1519,1.3631748,0.4767642,,,,,7
"ESS3e03_7",3,"3.7","01.12.2018",6207,"BG",1.1519,1.3631748,0.4767642,,,,,3
"ESS3e03_7",3,"3.7","01.12.2018",6211,"BG",1.5359,1.6884432,0.4767642,,,,,8
"ESS3e03_7",3,"3.7","01.12.2018",6212,"BG",0.768,0.84427655,0.4767642,,,,,3
"ESS3e03_7",3,"3.7","01.12.2018",6213,"BG",1.1519,0.7967703,0.4767642,,,,,8
"ESS3e03_7",3,"3.7","01.12.2018",6303,"BG",1.1519,1.3192265,0.4767642,,,,,6
"ESS3e03_7",3,"3.7","01.12.2018",6304,"BG",1.5359,1.8565426,0.4767642,,,,,6
"ESS3e03_7",3,"3.7","01.12.2018",6307,"BG",2.3039,2.5327199,0.4767642,,,,,6
"ESS3e03_7",3,"3.7","01.12.2018",6310,"BG",1.9199,2.1987872,0.4767642,,,,,7
"ESS3e03_7",3,"3.7","01.12.2018",6313,"BG",1.1519,0.94249713,0.4767642,,,,,6
"ESS3e03_7",3,"3.7","01.12.2018",6314,"BG",1.9199,1.3279966,0.4767642,,,,,5
"ESS3e03_7",3,"3.7","01.12.2018",6320,"BG",1.1519,1.3192265,0.4767642,,,,,5
"ESS3e03_7",3,"3.7","01.12.2018",6402,"BG",0.768,0.5212989,0.4767642,,,,,6
"ESS3e03_7",3,"3.7","01.12.2018",6404,"BG",0.384,0.30978855,0.4767642,,,,,6
"ESS3e03_7",3,"3.7","01.12.2018",6410,"BG",1.1519,1.5047239,0.4767642,,,,,6
"ESS3e03_7",3,"3.7","01.12.2018",6411,"BG",1.9199,1.5488621,0.4767642,,,,,6
"ESS3e03_7",3,"3.7","01.12.2018",6413,"BG",0.768,0.9249373,0.4767642,,,,,1
"ESS3e03_7",3,"3.7","01.12.2018",6416,"BG",1.1519,0.8874119,0.4767642,,,,,7
"ESS3e03_7",3,"3.7","01.12.2018",6418,"BG",0.384,0.46246865,0.4767642,,,,,6
"ESS3e03_7",3,"3.7","01.12.2018",6503,"BG",0.768,1.017023,0.4767642,,,,,0
"ESS3e03_7",3,"3.7","01.12.2018",6505,"BG",0.768,0.8815855,0.4767642,,,,,5
"ESS3e03_7",3,"3.7","01.12.2018",6513,"BG",0.384,0.34421045,0.4767642,,,,,5
"ESS3e03_7",3,"3.7","01.12.2018",6515,"BG",1.9199,2.4088554,0.4767642,,,,,0
"ESS3e03_7",3,"3.7","01.12.2018",6516,"BG",0.384,0.46246865,0.4767642,,,,,2
"ESS3e03_7",3,"3.7","01.12.2018",6519,"BG",0.768,0.8551758,0.4767642,,,,,7
"ESS3e03_7",3,"3.7","01.12.2018",6520,"BG",0.768,0.5212989,0.4767642,,,,,6
"ESS3e03_7",3,"3.7","01.12.2018",6601,"BG",1.9199,1.5488621,0.4767642,,,,,3
"ESS3e03_7",3,"3.7","01.12.2018",6602,"BG",0.384,0.46246865,0.4767642,,,,,2
"ESS3e03_7",3,"3.7","01.12.2018",6603,"BG",0.768,0.59165925,0.4767642,,,,,1
"ESS3e03_7",3,"3.7","01.12.2018",6605,"BG",0.768,0.59165925,0.4767642,,,,,3
"ESS3e03_7",3,"3.7","01.12.2018",6613,"BG",1.5359,1.2390735,0.4767642,,,,,4
"ESS3e03_7",3,"3.7","01.12.2018",6619,"BG",0.768,1.017023,0.4767642,,,,,8
"ESS3e03_7",3,"3.7","01.12.2018",6620,"BG",0.768,0.6884209,0.4767642,,,,,10
"ESS3e03_7",3,"3.7","01.12.2018",6702,"BG",1.5359,1.2390735,0.4767642,,,,,5
"ESS3e03_7",3,"3.7","01.12.2018",6703,"BG",0.384,0.46246865,0.4767642,,,,,4
"ESS3e03_7",3,"3.7","01.12.2018",6705,"BG",3.4558,2.6623127,0.4767642,,,,,3
"ESS3e03_7",3,"3.7","01.12.2018",6706,"BG",1.5359,1.9270593,0.4767642,,,,,5
"ESS3e03_7",3,"3.7","01.12.2018",6711,"BG",1.9199,2.6222868,0.4767642,,,,,8
"ESS3e03_7",3,"3.7","01.12.2018",6717,"BG",0.768,0.6023794,0.4767642,,,,,6
"ESS3e03_7",3,"3.7","01.12.2018",6719,"BG",0.384,0.30978855,0.4767642,,,,,8
"ESS3e03_7",3,"3.7","01.12.2018",6801,"BG",0.384,0.25479788,0.4767642,,,,,4
"ESS3e03_7",3,"3.7","01.12.2018",6802,"BG",1.5359,2.7354834,0.4767642,,,,,5
"ESS3e03_7",3,"3.7","01.12.2018",6804,"BG",0.384,0.6839154,0.4767642,,,,,5
"ESS3e03_7",3,"3.7","01.12.2018",6809,"BG",0.768,0.8050292,0.4767642,,,,,1
"ESS3e03_7",3,"3.7","01.12.2018",6814,"BG",0.768,0.57837653,0.4767642,,,,,5
"ESS3e03_7",3,"3.7","01.12.2018",6816,"BG",0.768,0.8050292,0.4767642,,,,,8
"ESS3e03_7",3,"3.7","01.12.2018",6820,"BG",0.768,0.588856,0.4767642,,,,,2
"ESS3e03_7",3,"3.7","01.12.2018",6901,"BG",0.384,0.45208624,0.4767642,,,,,3
"ESS3e03_7",3,"3.7","01.12.2018",6907,"BG",0.384,0.294428,0.4767642,,,,,3
"ESS3e03_7",3,"3.7","01.12.2018",6908,"BG",1.1519,0.8532959,0.4767642,,,,,1
"ESS3e03_7",3,"3.7","01.12.2018",6909,"BG",1.5359,1.0191251,0.4767642,,,,,5
"ESS3e03_7",3,"3.7","01.12.2018",6914,"BG",1.1519,0.7643273,0.4767642,,,,,10
"ESS3e03_7",3,"3.7","01.12.2018",6919,"BG",0.384,0.45208624,0.4767642,,,,,2
"ESS3e03_7",3,"3.7","01.12.2018",6920,"BG",1.1519,1.4911568,0.4767642,,,,,5
"ESS3e03_7",3,"3.7","01.12.2018",7001,"BG",1.1519,2.051568,0.4767642,,,,,4
"ESS3e03_7",3,"3.7","01.12.2018",7003,"BG",1.9199,3.4193988,0.4767642,,,,,4
"ESS3e03_7",3,"3.7","01.12.2018",7004,"BG",1.5359,1.9465531,0.4767642,,,,,6
"ESS3e03_7",3,"3.7","01.12.2018",7007,"BG",0.768,1.3678308,0.4767642,,,,,8
"ESS3e03_7",3,"3.7","01.12.2018",7008,"BG",0.768,1.3678308,0.4767642,,,,,5
"ESS3e03_7",3,"3.7","01.12.2018",7011,"BG",0.384,0.45208624,0.4767642,,,,,5
"ESS3e03_7",3,"3.7","01.12.2018",7014,"BG",1.1519,1.356141,0.4767642,,,,,88
"ESS3e03_7",3,"3.7","01.12.2018",7102,"BG",1.1519,0.73835003,0.4767642,,,,,7
"ESS3e03_7",3,"3.7","01.12.2018",7103,"BG",1.1519,0.8832073,0.4767642,,,,,6
"ESS3e03_7",3,"3.7","01.12.2018",7106,"BG",0.384,0.4025146,0.4767642,,,,,3
"ESS3e03_7",3,"3.7","01.12.2018",7109,"BG",1.1519,1.412817,0.4767642,,,,,5
"ESS3e03_7",3,"3.7","01.12.2018",7113,"BG",0.768,0.49227607,0.4767642,,,,,5
"ESS3e03_7",3,"3.7","01.12.2018",7115,"BG",0.384,0.4025146,0.4767642,,,,,7
"ESS3e03_7",3,"3.7","01.12.2018",7116,"BG",0.384,0.25479788,0.4767642,,,,,3
"ESS3e03_7",3,"3.7","01.12.2018",7201,"BG",0.768,0.83597714,0.4767642,,,,,4
"ESS3e03_7",3,"3.7","01.12.2018",7202,"BG",1.9199,1.4720633,0.4767642,,,,,7
"ESS3e03_7",3,"3.7","01.12.2018",7207,"BG",2.6879,3.4795384,0.4767642,,,,,0
"ESS3e03_7",3,"3.7","01.12.2018",7208,"BG",1.1519,1.0093611,0.4767642,,,,,10
"ESS3e03_7",3,"3.7","01.12.2018",7212,"BG",0.768,0.57837653,0.4767642,,,,,0
"ESS3e03_7",3,"3.7","01.12.2018",7216,"BG",0.768,0.57837653,0.4767642,,,,,3
"ESS3e03_7",3,"3.7","01.12.2018",7218,"BG",1.5359,1.2112564,0.4767642,,,,,5
"ESS3e03_7",3,"3.7","01.12.2018",7301,"BG",2.6879,3.4795384,0.4767642,,,,,1
"ESS3e03_7",3,"3.7","01.12.2018",7303,"BG",1.5359,1.2112564,0.4767642,,,,,1
"ESS3e03_7",3,"3.7","01.12.2018",7304,"BG",1.1519,0.8532959,0.4767642,,,,,2
"ESS3e03_7",3,"3.7","01.12.2018",7305,"BG",0.384,0.4709799,0.4767642,,,,,5
"ESS3e03_7",3,"3.7","01.12.2018",7307,"BG",0.768,0.57837653,0.4767642,,,,,2
"ESS3e03_7",3,"3.7","01.12.2018",7310,"BG",2.3039,2.8257568,0.4767642,,,,,5
"ESS3e03_7",3,"3.7","01.12.2018",7311,"BG",0.768,0.9941908,0.4767642,,,,,3
"ESS3e03_7",3,"3.7","01.12.2018",7402,"BG",0.768,1.0254201,0.4767642,,,,,3
"ESS3e03_7",3,"3.7","01.12.2018",7403,"BG",0.768,0.9041725,0.4767642,,,,,1
"ESS3e03_7",3,"3.7","01.12.2018",7404,"BG",1.5359,2.7354834,0.4767642,,,,,2
"ESS3e03_7",3,"3.7","01.12.2018",7405,"BG",0.768,0.9041725,0.4767642,,,,,3
"ESS3e03_7",3,"3.7","01.12.2018",7406,"BG",0.768,0.9041725,0.4767642,,,,,1
"ESS3e03_7",3,"3.7","01.12.2018",7408,"BG",0.768,0.57837653,0.4767642,,,,,4
"ESS3e03_7",3,"3.7","01.12.2018",7409,"BG",1.1519,1.412817,0.4767642,,,,,3
